transaction_id,transaction_date,transaction_time,customer_id,customer_age,customer_gender,product_id,product_name,category,subcategory,price,quantity,discount,total_amount,payment_method,store_location,rating,is_returned,loyalty_member
TXN00457,2024-11-25,09:50:22,f7a1624e,69,Male,PROD4268,Function-based asynchronous access,Beauty,Haircare,9.3,5,0.0,46.5,Bank Transfer,"North Adamfort, Wisconsin",2.7,False,False
TXN00458,2023-02-03,09:50:22,cc18adf3,68,Female,PROD2573,Customer-focused asynchronous frame,Grocery,Canned Goods,18.93,3,0.19,46.0,E-Wallet,"Lake Michael, New Jersey",3.2,False,False
TXN00459,2024-12-12,09:50:22,5f4978ca,47,Male,PROD1432,Synergistic secondary definition,Sports,Cycling,6.04,3,0.0,18.12,E-Wallet,"Kristinaton, Delaware",2.9,False,False
TXN00460,2025-04-27,09:50:22,fe95927f,57,Female,PROD1877,De-engineered heuristic conglomeration,Home & Kitchen,Bedding,257.53,3,0.0,772.59,Bank Transfer,"West Dylan, Arkansas",,False,False
TXN00461,2024-02-14,09:50:22,7bccf8a2,23,Male,PROD5426,Down-sized maximized utilization,Toys,Action Figures,30.71,4,0.0,122.84,Bank Transfer,"North Matthew, Arizona",,False,False
TXN00462,2024-10-28,09:50:22,9c4701ed,21,Male,PROD9369,Open-source foreground knowledge user,Sports,Cycling,16.01,1,0.0,16.01,Bank Transfer,"Jenniferfort, Oklahoma",2.9,False,True
TXN00463,2025-03-04,09:50:22,355174e6,37,Female,PROD1105,Cross-group national moderator,Grocery,Bakery,34.28,2,0.0,68.56,E-Wallet,"Brittanyton, Kentucky",,False,False
TXN00464,2024-09-25,09:50:22,46d22496,31,Male,PROD8761,Seamless client-driven intranet,Grocery,Snacks,27.75,1,0.2,22.2,Credit Card,"Lake Jacob, North Carolina",,True,False
TXN00465,2024-11-04,09:50:22,e2316ac3,52,Female,PROD8194,Multi-channeled multi-state customer loyalty,Toys,Action Figures,25.58,1,0.0,25.58,E-Wallet,"New James, Georgia",,False,False
TXN00466,2023-03-27,09:50:22,4454fcec,48,Female,PROD5751,Fully-configurable radical productivity,Toys,Dolls,42.28,1,0.25,31.71,Debit Card,"Lake Johnshire, Montana",,False,True
TXN00467,2025-01-02,09:50:22,5c013217,47,Female,PROD7960,Fully-configurable secondary portal,Health,First Aid,45.15,3,0.0,135.45,E-Wallet,"New Gregorymouth, Arizona",,False,True
TXN00468,2024-11-12,09:50:22,562b9209,26,Female,PROD8509,Managed discrete matrices,Clothing,Accessories,34.08,4,0.13,118.6,Bank Transfer,"Charleschester, Rhode Island",2.8,False,False
TXN00469,2023-10-18,09:50:22,b50884d4,29,Male,PROD6764,Cloned exuding analyzer,Sports,Cycling,18.48,5,0.0,92.4,Bank Transfer,"New Markmouth, Hawaii",,False,False
TXN00470,2023-09-24,09:50:22,c203c954,59,Female,PROD7168,Open-source 4thgeneration Graphical User Interface,Books,Non-Fiction,24.5,3,0.0,73.5,Cash,"East Tina, Missouri",,False,False
TXN00471,2023-11-24,09:50:22,a6ed1c11,55,Female,PROD7615,Proactive contextually-based Graphic Interface,Home & Kitchen,Bedding,1.99,5,0.0,9.95,Bank Transfer,"Taylorview, Delaware",2.0,False,True
TXN00472,2025-04-07,09:50:22,65e43764,38,Male,PROD4876,Devolved interactive toolset,Home & Kitchen,Appliances,13.94,1,0.0,13.94,E-Wallet,"South Gregorybury, Minnesota",4.7,False,False
TXN00473,2025-01-22,09:50:22,eada92c9,46,Female,PROD1482,Object-based background customer loyalty,Toys,Educational,57.34,1,0.11,51.03,Credit Card,"Kimberlyton, Virginia",,False,False
TXN00474,2023-09-07,09:50:22,a2aaa195,34,Female,PROD8168,Innovative motivating customer loyalty,Books,Educational,62.9,2,0.0,125.8,Bank Transfer,"Rasmussenberg, Minnesota",,False,True
TXN00475,2023-11-19,09:50:22,53e3b2e8,58,Male,PROD4334,Front-line bandwidth-monitored contingency,Home & Kitchen,Decor,102.57,5,0.0,512.85,Debit Card,"Arellanoburgh, Texas",,True,True
TXN00476,2024-10-22,09:50:22,921c2527,30,Male,PROD8761,Team-oriented clear-thinking definition,Electronics,TVs,615.31,4,0.0,2461.24,Credit Card,"Nicholsonberg, Oregon",2.4,False,False
TXN00477,2022-10-11,09:50:22,b5556229,26,Female,PROD2653,Front-line bifurcated Local Area Network,Automotive,Accessories,36.23,1,0.0,36.23,E-Wallet,"Howardbury, South Carolina",,False,True
TXN00478,2023-12-12,09:50:22,989d296a,42,Female,PROD2113,Devolved fresh-thinking collaboration,Health,Wellness,91.58,3,0.26,203.31,Cash,"Moorefurt, Wyoming",4.7,False,True
TXN00479,2023-08-29,09:50:22,ae360988,43,Male,PROD9944,Customer-focused discrete process improvement,Beauty,Skincare,52.39,5,0.0,261.95,Bank Transfer,"Andrewsport, Wisconsin",4.7,False,True
TXN00480,2023-11-13,09:50:22,83e83016,26,Male,PROD9963,Progressive exuding policy,Books,Children,27.44,1,0.16,23.05,Debit Card,"Lake David, Maine",,False,False
TXN00481,2024-03-23,09:50:22,259c146a,40,Male,PROD7819,Polarized heuristic website,Electronics,Laptops,308.89,4,0.29,877.25,Bank Transfer,"Smithside, Florida",,False,False
TXN00482,2024-02-19,09:50:22,25df9291,20,Female,PROD9316,Synchronized systematic time-frame,Clothing,Accessories,1.99,4,0.0,7.96,Cash,"Kevinburgh, North Carolina",,False,False
TXN00483,2022-10-18,09:50:22,2a5ad533,61,Male,PROD8899,Persistent didactic help-desk,Books,Children,34.07,2,0.06,64.05,Debit Card,"New Emily, Nevada",3.1,False,False
TXN00484,2023-02-13,09:50:22,543949de,40,Male,PROD6621,Managed encompassing process improvement,Home & Kitchen,Decor,67.06,4,0.0,268.24,Credit Card,"Port Kevin, Ohio",2.8,False,True
TXN00485,2023-03-10,09:50:22,633a3a32,64,Male,PROD1931,Fundamental bifurcated protocol,Grocery,Snacks,1.99,5,0.15,8.46,Bank Transfer,"Port Deborah, Georgia",,False,True
TXN00486,2023-08-22,09:50:22,0b861829,36,Male,PROD7517,Robust composite benchmark,Home & Kitchen,Cookware,74.74,1,0.0,74.74,Bank Transfer,"South Elizabethside, Oklahoma",,False,True
TXN00487,2024-06-28,09:50:22,307d6b36,32,Female,PROD5959,Inverse optimal knowledgebase,Clothing,Men,17.55,3,0.0,52.65,Debit Card,"Sullivanfort, North Carolina",3.0,False,False
TXN00488,2023-03-14,09:50:22,3d9c2be5,21,Female,PROD7731,Enhanced content-based Internet solution,Beauty,Makeup,63.74,5,0.0,318.7,Cash,"Johnsonborough, New Jersey",,False,False
TXN00489,2023-07-18,09:50:22,859a61f3,25,Female,PROD3325,Organic attitude-oriented service-desk,Beauty,Skincare,47.63,2,0.0,95.26,Bank Transfer,"Christopherfort, Connecticut",,True,True
TXN00490,2022-09-14,09:50:22,afe6bbcb,37,Male,PROD1978,Customer-focused actuating conglomeration,Books,Educational,29.84,1,0.26,22.08,Cash,"Smithmouth, Montana",2.1,False,False
TXN00491,2024-09-01,09:50:22,59663234,29,Female,PROD9724,User-centric object-oriented middleware,Books,Fiction,59.6,4,0.0,238.4,Credit Card,"West Rebecca, Kentucky",1.9,False,False
TXN00492,2024-08-17,09:50:22,5047a4cc,69,Male,PROD1448,Proactive object-oriented function,Automotive,Parts,31.55,1,0.0,31.55,Cash,"Martinshire, Tennessee",4.7,False,False
TXN00493,2024-03-13,09:50:22,663c9005,52,Female,PROD7944,Total encompassing ability,Toys,Educational,12.77,1,0.0,12.77,Bank Transfer,"Lake David, Connecticut",2.6,False,False
TXN00494,2024-12-15,09:50:22,debfeaf7,26,Male,PROD5598,Universal bottom-line initiative,Automotive,Parts,60.46,2,0.0,120.92,E-Wallet,"Port Angela, Wyoming",,False,False
TXN00495,2024-09-03,09:50:22,1fe39f5b,41,Female,PROD5104,Organized heuristic framework,Clothing,Women,66.17,5,0.0,330.85,Bank Transfer,"Williamsborough, Tennessee",2.6,False,False
TXN00496,2022-09-10,09:50:22,ca53bd30,46,Female,PROD1282,Managed optimizing core,Health,Vitamins,9.26,1,0.0,9.26,Cash,"Julieborough, Michigan",,False,False
TXN00497,2023-07-03,09:50:22,fa8f0aac,35,Female,PROD2049,Grass-roots needs-based hardware,Sports,Yoga,26.19,5,0.0,130.95,Credit Card,"Coreyfurt, Mississippi",,False,True
TXN00498,2024-09-12,09:50:22,f68d36a7,32,Male,PROD1630,Polarized cohesive middleware,Beauty,Haircare,12.49,4,0.21,39.47,Debit Card,"Williamsonberg, New Mexico",,False,False
TXN00499,2024-07-11,09:50:22,c915661b,34,Male,PROD6789,Self-enabling neutral database,Books,Cookbooks,2.34,3,0.23,5.41,Credit Card,"Simpsonshire, Alaska",4.8,False,True
TXN00500,2022-06-15,09:50:22,c0a9cf7a,38,Female,PROD7815,Realigned bi-directional product,Grocery,Canned Goods,48.52,1,0.16,40.76,Bank Transfer,"East Johnland, Nevada",,False,False
TXN00501,2024-06-23,09:50:22,7f3d8b0c,59,Female,PROD8711,Synchronized explicit Graphic Interface,Beauty,Makeup,68.19,1,0.0,68.19,Cash,"Lake Robinville, Colorado",2.3,False,True
TXN00502,2025-01-06,09:50:22,3409fb16,69,Female,PROD9368,Diverse neutral productivity,Electronics,Laptops,220.29,3,0.28,475.83,Bank Transfer,"East Mary, Massachusetts",,False,False
TXN00503,2022-05-18,09:50:22,642e3f14,42,Male,PROD2266,Proactive holistic forecast,Health,Medical,41.26,2,0.0,82.52,Bank Transfer,"Lake Michaelhaven, Colorado",,False,False
TXN00504,2024-04-25,09:50:22,95efaae6,51,Male,PROD8738,Extended content-based initiative,Health,Wellness,16.99,5,0.0,84.95,E-Wallet,"New Tammy, Kansas",,False,False
TXN00505,2024-01-07,09:50:22,3a698c41,33,Female,PROD4782,Multi-channeled eco-centric conglomeration,Sports,Team Sports,20.26,2,0.0,40.52,Cash,"Robertland, Oklahoma",4.6,False,False
TXN00506,2024-07-12,09:50:22,f1fafa2d,53,Male,PROD6935,Operative 4thgeneration paradigm,Clothing,Women,32.23,4,0.0,128.92,E-Wallet,"Lake Erikahaven, New Jersey",2.4,False,False
TXN00507,2024-09-10,09:50:22,e4bbf6f7,67,Female,PROD3263,Vision-oriented reciprocal attitude,Books,Educational,12.72,2,0.0,25.44,Debit Card,"Lake Travisburgh, Hawaii",,False,False
TXN00508,2023-07-31,09:50:22,83c3a03d,29,Female,PROD1254,Distributed zero tolerance solution,Sports,Team Sports,30.97,1,0.16,26.01,Debit Card,"Staffordshire, Kentucky",,False,False
TXN00509,2025-01-29,09:50:22,d52db1f3,22,Male,PROD9436,Operative directional task-force,Automotive,Car Care,13.38,1,0.06,12.58,E-Wallet,"South Penny, Maine",,False,False
TXN00510,2023-07-29,09:50:22,2ccffbe2,25,Female,PROD6515,Public-key web-enabled superstructure,Toys,Games,35.41,2,0.0,70.82,Bank Transfer,"West Krystal, Connecticut",2.0,False,False
TXN00511,2023-11-15,09:50:22,10ec5e58,36,Female,PROD3205,Multi-tiered asymmetric budgetary management,Electronics,Smartphones,489.95,3,0.0,1469.85,E-Wallet,"East Brianfurt, Arizona",3.5,False,False
TXN00512,2024-10-14,09:50:22,be95ce81,42,Female,PROD8185,Reactive intermediate project,Health,Wellness,25.22,1,0.05,23.96,Bank Transfer,"Sweeneystad, Utah",2.5,False,False
TXN00513,2025-01-24,09:50:22,73d5231a,36,Female,PROD7292,Organic high-level toolset,Beauty,Skincare,11.85,2,0.0,23.7,Cash,"East Kimberlyborough, West Virginia",1.2,False,True
TXN00514,2022-07-04,09:50:22,dd7954d8,24,Female,PROD5666,Re-engineered hybrid definition,Home & Kitchen,Furniture,79.63,2,0.0,159.26,Cash,"Rileyhaven, Indiana",3.3,False,True
TXN00515,2024-07-10,09:50:22,1b035529,56,Male,PROD4795,Open-source multi-state groupware,Books,Educational,45.11,2,0.0,90.22,Cash,"North Allison, Georgia",4.8,False,True
TXN00516,2024-03-24,09:50:22,cd1c3ec8,52,Male,PROD1109,Organic optimal implementation,Grocery,Bakery,40.02,5,0.0,200.1,Credit Card,"Robinsonmouth, California",,False,False
TXN00517,2024-08-11,09:50:22,83f467aa,51,Male,PROD8435,Cross-group composite alliance,Sports,Outdoor,10.45,3,0.0,31.35,Bank Transfer,"East Randy, Idaho",2.7,False,True
TXN00518,2023-04-09,09:50:22,39bdd46c,64,Male,PROD6795,Polarized attitude-oriented service-desk,Clothing,Shoes,52.98,4,0.0,211.92,Credit Card,"Lisaland, Louisiana",4.5,False,False
TXN00519,2024-12-18,09:50:22,597b78a0,63,Female,PROD1628,Virtual next generation collaboration,Grocery,Snacks,45.03,3,0.13,117.53,E-Wallet,"Amandaland, Connecticut",,False,False
TXN00520,2023-01-22,09:50:22,6f265f61,33,Male,PROD7163,Quality-focused stable process improvement,Automotive,Parts,1.99,2,0.0,3.98,Credit Card,"South William, Colorado",,False,True
TXN00521,2025-05-03,09:50:22,b99823b2,58,Male,PROD9459,Inverse context-sensitive throughput,Grocery,Canned Goods,40.87,4,0.25,122.61,E-Wallet,"Browningmouth, Wyoming",,False,False
TXN00522,2022-06-30,09:50:22,e1b26196,20,Female,PROD5310,Upgradable zero tolerance open architecture,Electronics,Headphones,367.48,1,0.0,367.48,Bank Transfer,"Brooksfort, Delaware",,False,False
TXN00523,2024-07-20,09:50:22,9acb118e,36,Female,PROD9031,Pre-emptive local process improvement,Grocery,Canned Goods,41.41,4,0.0,165.64,Debit Card,"East Scott, Indiana",,False,False
TXN00524,2022-06-30,09:50:22,96b04d24,44,Female,PROD6331,Persevering holistic knowledgebase,Sports,Cycling,14.73,4,0.0,58.92,Debit Card,"Whitehaven, Florida",1.4,False,False
TXN00525,2022-10-24,09:50:22,53d530e2,67,Female,PROD9014,Customer-focused exuding analyzer,Home & Kitchen,Decor,1.99,3,0.0,5.97,Cash,"West Anthony, North Dakota",,False,False
TXN00526,2024-09-29,09:50:22,c79c3e3b,34,Female,PROD7737,Synergistic multi-tasking matrix,Electronics,TVs,174.49,3,0.0,523.47,E-Wallet,"New Julie, West Virginia",1.2,False,False
TXN00527,2023-02-07,09:50:22,78d0c6df,37,Female,PROD7714,Cloned system-worthy conglomeration,Toys,Games,30.96,1,0.0,30.96,Debit Card,"Palmershire, South Carolina",,False,False
TXN00528,2024-12-06,09:50:22,58bebf2d,56,Male,PROD1345,Sharable logistical throughput,Automotive,Accessories,35.19,1,0.0,35.19,Bank Transfer,"Theresabury, Oklahoma",,False,True
TXN00529,2023-05-13,09:50:22,c100680c,28,Female,PROD4757,Synchronized multimedia system engine,Sports,Team Sports,11.91,5,0.06,55.98,Debit Card,"South Abigailstad, Arkansas",,False,True
TXN00530,2022-08-16,09:50:22,1307927e,19,Male,PROD9216,Inverse multi-tasking throughput,Sports,Team Sports,42.77,4,0.0,171.08,Debit Card,"Thompsonbury, Georgia",,False,False
TXN00531,2023-10-20,09:50:22,1184400c,70,Female,PROD7565,Down-sized holistic emulation,Home & Kitchen,Cookware,3.69,3,0.21,8.75,Debit Card,"South Patrick, Wisconsin",,False,False
TXN00532,2024-06-20,09:50:22,f3a6811f,24,Female,PROD4183,Ergonomic dynamic data-warehouse,Beauty,Skincare,28.68,1,0.23,22.08,E-Wallet,"Latashatown, Oklahoma",,False,False
TXN00533,2024-03-06,09:50:22,78ccc0ad,24,Female,PROD8723,Versatile responsive secured line,Sports,Yoga,5.78,5,0.0,28.9,Cash,"Roberthaven, Virginia",,False,False
TXN00534,2023-07-13,09:50:22,772874fc,42,Male,PROD9143,Reverse-engineered foreground middleware,Grocery,Dairy,16.96,5,0.0,84.8,Cash,"Port Christopher, Kansas",,False,False
TXN00535,2024-11-22,09:50:22,92763006,46,Female,PROD8811,Synchronized demand-driven task-force,Automotive,Tools,30.95,4,0.0,123.8,Credit Card,"Portermouth, Tennessee",,False,False
TXN00536,2024-03-05,09:50:22,f123124c,27,Female,PROD8758,Object-based solution-oriented help-desk,Sports,Outdoor,12.79,1,0.09,11.64,E-Wallet,"Daviston, New Mexico",,False,False
TXN00537,2024-03-27,09:50:22,e78c43ea,20,Female,PROD7660,Public-key secondary time-frame,Grocery,Snacks,22.31,4,0.0,89.24,Cash,"Lake Annette, Iowa",,False,True
TXN00538,2024-06-20,09:50:22,bba08b66,38,Female,PROD8913,Grass-roots eco-centric algorithm,Grocery,Bakery,50.13,4,0.0,200.52,Cash,"East Sydneyside, Kentucky",,False,False
TXN00539,2023-11-26,09:50:22,523dbc4f,28,Male,PROD3722,Universal static functionalities,Clothing,Men,32.69,4,0.0,130.76,E-Wallet,"Pricehaven, Rhode Island",,False,False
TXN00540,2024-09-15,09:50:22,4e2e40c5,43,Male,PROD5861,Stand-alone system-worthy hub,Clothing,Men,75.07,4,0.0,300.28,Bank Transfer,"Atkinsside, Mississippi",2.9,False,False
TXN00541,2023-10-04,09:50:22,2944040a,27,Female,PROD9572,Adaptive modular knowledgebase,Beauty,Tools,7.41,3,0.0,22.23,Cash,"Stanleyview, Delaware",,False,False
TXN00542,2022-10-20,09:50:22,6bcbbf56,65,Male,PROD3690,Focused transitional model,Sports,Cycling,40.6,5,0.0,203.0,E-Wallet,"Port Suzanneberg, Oregon",1.8,False,False
TXN00543,2024-12-24,09:50:22,ddafdc36,30,Male,PROD9810,Switchable explicit core,Electronics,TVs,788.31,4,0.17,2617.19,Credit Card,"Ericshire, Massachusetts",,False,True
TXN00544,2022-06-14,09:50:22,7aa6e6d0,58,Male,PROD4156,Polarized dynamic circuit,Health,First Aid,1.99,5,0.14,8.56,Bank Transfer,"Sethport, Oregon",4.5,False,False
TXN00545,2022-08-20,09:50:22,f0d5a478,22,Male,PROD2687,Re-contextualized hybrid model,Toys,Puzzles,14.06,3,0.0,42.18,E-Wallet,"East Michael, South Dakota",,False,True
TXN00546,2024-04-21,09:50:22,2f076014,69,Female,PROD4429,Centralized value-added capacity,Beauty,Tools,41.54,1,0.18,34.06,E-Wallet,"South Lindachester, California",2.3,False,False
TXN00547,2023-08-08,09:50:22,413e411a,26,Female,PROD7969,Open-architected reciprocal complexity,Grocery,Snacks,25.94,5,0.09,118.03,Credit Card,"Port Adambury, Washington",,False,False
TXN00548,2022-09-23,09:50:22,45f59e1c,40,Female,PROD9552,Monitored dynamic architecture,Automotive,Tools,37.42,2,0.0,74.84,E-Wallet,"New Derekberg, Nebraska",4.1,False,True
TXN00549,2022-07-27,09:50:22,462f8f41,53,Female,PROD9029,Visionary attitude-oriented solution,Health,Supplements,17.92,2,0.0,35.84,Cash,"West Jason, Idaho",3.8,False,True
TXN00550,2022-07-08,09:50:22,0bd65455,47,Female,PROD7948,Synergized 24hour algorithm,Clothing,Accessories,52.6,4,0.0,210.4,Debit Card,"Munozbury, Virginia",1.1,False,False
TXN00551,2023-09-24,09:50:22,4ae92052,51,Male,PROD1091,Future-proofed scalable policy,Grocery,Dairy,26.89,3,0.24,61.31,Credit Card,"New Amber, Mississippi",1.8,False,False
TXN00552,2023-06-18,09:50:22,07f88c47,59,Female,PROD7525,Vision-oriented methodical hierarchy,Sports,Team Sports,53.36,5,0.0,266.8,Bank Transfer,"New Tracyborough, Wyoming",2.1,True,False
TXN00553,2022-06-16,09:50:22,d44cce0c,56,Female,PROD9033,Streamlined mission-critical data-warehouse,Beauty,Haircare,35.09,1,0.0,35.09,Credit Card,"West Lisa, Wyoming",4.5,False,False
TXN00554,2023-03-14,09:50:22,25c7f7a5,63,Male,PROD3156,Multi-layered exuding model,Automotive,Tools,36.75,1,0.0,36.75,Bank Transfer,"Ryanstad, Wisconsin",,False,False
TXN00555,2023-09-06,09:50:22,5c41314c,30,Male,PROD6450,Assimilated bi-directional access,Clothing,Men,37.64,4,0.0,150.56,Credit Card,"Kentberg, Delaware",2.3,False,False
TXN00556,2023-01-19,09:50:22,420f8ff5,44,Male,PROD2064,Phased system-worthy hierarchy,Sports,Outdoor,20.25,5,0.0,101.25,Cash,"West Anthony, Oklahoma",3.1,False,False
TXN00557,2024-12-30,09:50:22,cbebe8fd,29,Male,PROD6098,Assimilated scalable artificial intelligence,Home & Kitchen,Cookware,89.72,1,0.06,84.34,Bank Transfer,"Tuckerstad, New Jersey",1.8,False,False
TXN00558,2022-12-26,09:50:22,3f77255a,23,Male,PROD2483,Implemented upward-trending monitoring,Sports,Yoga,37.89,5,0.0,189.45,Credit Card,"Clarkstad, Mississippi",3.3,False,True
TXN00559,2023-07-26,09:50:22,16175382,47,Male,PROD5042,Integrated attitude-oriented initiative,Sports,Cycling,21.58,1,0.0,21.58,Credit Card,"East Kimberlyberg, Nevada",1.9,False,False
TXN00560,2024-12-13,09:50:22,986c6f55,44,Male,PROD4084,Intuitive 4thgeneration intranet,Grocery,Beverages,35.8,3,0.23,82.7,Debit Card,"New Jeffrey, Illinois",2.1,False,True
TXN00561,2023-10-12,09:50:22,8e6eb939,40,Female,PROD3793,Triple-buffered grid-enabled framework,Beauty,Haircare,71.51,4,0.0,286.04,E-Wallet,"East Sarah, Alabama",2.4,True,False
TXN00562,2024-05-30,09:50:22,a460fc64,31,Female,PROD9253,Automated disintermediate function,Toys,Dolls,47.42,5,0.0,237.1,E-Wallet,"Lindseyville, Colorado",2.4,False,False
TXN00563,2023-04-14,09:50:22,81fd4c2b,20,Male,PROD9471,Face-to-face attitude-oriented system engine,Beauty,Skincare,23.48,5,0.0,117.4,Cash,"Joannahaven, Nevada",1.9,False,True
TXN00564,2022-12-26,09:50:22,49c95ab6,38,Male,PROD6879,Universal zero tolerance project,Home & Kitchen,Decor,204.08,5,0.0,1020.4,Bank Transfer,"Lake Susan, Idaho",,False,True
TXN00565,2023-04-06,09:50:22,565100cb,37,Male,PROD8648,Innovative maximized conglomeration,Toys,Educational,21.84,3,0.0,65.52,Credit Card,"Stephaniechester, Texas",1.7,False,False
TXN00566,2024-02-02,09:50:22,bac74fff,33,Female,PROD7114,Expanded neutral access,Books,Cookbooks,1.99,4,0.0,7.96,E-Wallet,"Reillyville, Alabama",3.9,False,False
TXN00567,2022-12-13,09:50:22,e848b078,44,Female,PROD5413,Visionary dynamic analyzer,Toys,Games,9.84,1,0.0,9.84,Debit Card,"Port Kurtside, Washington",,False,False
TXN00568,2022-06-27,09:50:22,4a65315a,54,Male,PROD3128,Compatible leadingedge synergy,Electronics,Laptops,125.84,5,0.13,547.4,Bank Transfer,"Mejiashire, California",,False,False
TXN00569,2024-02-03,09:50:22,21640bce,43,Male,PROD8546,Diverse coherent utilization,Electronics,Smartphones,429.7,3,0.0,1289.1,Debit Card,"Barrybury, California",4.2,True,True
TXN00570,2024-06-12,09:50:22,e434c2f6,27,Female,PROD1081,Adaptive 24/7 task-force,Home & Kitchen,Cookware,121.29,3,0.11,323.84,Debit Card,"North Monica, Wisconsin",,False,False
TXN00571,2024-07-26,09:50:22,16a7522c,63,Male,PROD2569,Synchronized next generation firmware,Books,Cookbooks,63.53,4,0.0,254.12,E-Wallet,"Williamsshire, Iowa",3.7,False,False
TXN00572,2023-06-16,09:50:22,4cfb7796,40,Female,PROD1440,Intuitive composite contingency,Home & Kitchen,Decor,142.88,3,0.0,428.64,E-Wallet,"New Kimberly, Kansas",,False,False
